"station"	"season"	"duration_mean"	"num_rentals"	"id"	"lat"	"long"	"no_bikes"	"no_empty_docks"	"atm"	"bank"	"bar"	"bench"	"bicycle_parking"	"bicycle_rental"	"cafe"	"doctors"	"drinking_water"	"embassy"	"fast_food"	"fountain"	"fuel"	"kindergarten"	"nightclub"	"parking"	"parking_entrance"	"pharmacy"	"place_of_worship"	"police"	"post_box"	"post_office"	"pub"	"recycling"	"restaurant"	"school"	"theatre"	"waste_basket"	"artwork_type_statue"	"diplomatic_embassy"	"emergency_fire_hydrant"	"bus_stop"	"crossing"	"motorway_junction"	"stop"	"traffic_signals"	"turning_circle"	"historic_memorial"	"historic_monument"	"leisure_park"	"leisure_sports_centre"	"office_government"	"outdoor_seating"	"parking_underground"	"railway_level_crossing"	"railway_station"	"railway_subway_entrance"	"shop_alcohol"	"shop_art"	"shop_bakery"	"shop_beauty"	"shop_books"	"shop_clothes"	"shop_convenience"	"shop_dry_cleaning"	"shop_electronics"	"shop_gift"	"shop_hairdresser"	"shop_mobile_phone"	"shop_shoes"	"shop_stationery"	"shop_supermarket"	"station_subway"	"tourism_artwork"	"tourism_hotel"	"tourism_information"	"tourism_museum"
"Connecticut Ave & Newark St NW / Cleveland Park"	"Autumn"	16.5496760259179	1852	"35"	38.934267	-77.057979	7	4	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"Constitution Ave & 2nd St NW/DOL"	"Winter"	20.4937137330754	2068	"251"	38.892275	-77.013917	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	4	0	0	0	1	0	0	1	80	3	0	51	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"Constitution Ave & 2nd St NW/DOL"	"Summer"	28.3173544375353	8845	"251"	38.892275	-77.013917	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	4	0	0	0	1	0	0	1	80	3	0	51	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"Constitution Ave & 2nd St NW/DOL"	"Spring"	28.5863724853991	7705	"251"	38.892275	-77.013917	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	4	0	0	0	1	0	0	1	80	3	0	51	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"Constitution Ave & 2nd St NW/DOL"	"Autumn"	25.9890065960424	5003	"251"	38.892275	-77.013917	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	4	0	0	0	1	0	0	1	80	3	0	51	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"Convention Center / 7th & M St NW"	"Spring"	12.9455723542117	6945	"84"	38.90572	-77.022264	1	18	0	1	2	0	1	1	2	0	0	0	2	0	0	1	1	0	0	0	5	0	2	0	1	0	3	2	0	1	0	0	0	4	22	0	2	19	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"Convention Center / 7th & M St NW"	"Winter"	9.10739436619718	3408	"84"	38.90572	-77.022264	1	18	0	1	2	0	1	1	2	0	0	0	2	0	0	1	1	0	0	0	5	0	2	0	1	0	3	2	0	1	0	0	0	4	22	0	2	19	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"Convention Center / 7th & M St NW"	"Autumn"	9.18225211542634	4609	"84"	38.90572	-77.022264	1	18	0	1	2	0	1	1	2	0	0	0	2	0	0	1	1	0	0	0	5	0	2	0	1	0	3	2	0	1	0	0	0	4	22	0	2	19	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"Convention Center / 7th & M St NW"	"Summer"	11.1162579473206	6606	"84"	38.90572	-77.022264	1	18	0	1	2	0	1	1	2	0	0	0	2	0	0	1	1	0	0	0	5	0	2	0	1	0	3	2	0	1	0	0	0	4	22	0	2	19	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"Cordell & Norfolk Ave"	"Winter"	8.13157894736842	304	"265"	38.98954	-77.098029	7	4	0	2	2	4	0	0	2	0	0	0	5	1	0	0	0	1	2	0	0	0	2	0	4	0	11	1	1	0	0	0	0	1	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
"Cordell & Norfolk Ave"	"Summer"	11.4805194805195	616	"265"	38.98954	-77.098029	7	4	0	2	2	4	0	0	2	0	0	0	5	1	0	0	0	1	2	0	0	0	2	0	4	0	11	1	1	0	0	0	0	1	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
"Cordell & Norfolk Ave"	"Spring"	15.0511627906977	430	"265"	38.98954	-77.098029	7	4	0	2	2	4	0	0	2	0	0	0	5	1	0	0	0	1	2	0	0	0	2	0	4	0	11	1	1	0	0	0	0	1	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
"Cordell & Norfolk Ave"	"Autumn"	10.8041002277904	439	"265"	38.98954	-77.098029	7	4	0	2	2	4	0	0	2	0	0	0	5	1	0	0	0	1	2	0	0	0	2	0	4	0	11	1	1	0	0	0	0	1	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
"Crystal City Metro / 18th & Bell St"	"Winter"	11.5089221984297	1401	"8"	38.857063	-77.051141	3	15	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	15	0	0	1	0	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
"Crystal City Metro / 18th & Bell St"	"Summer"	11.3883853642162	2979	"8"	38.857063	-77.051141	3	15	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	15	0	0	1	0	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
"Crystal City Metro / 18th & Bell St"	"Spring"	12.4945308002303	3474	"8"	38.857063	-77.051141	3	15	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	15	0	0	1	0	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
"Crystal City Metro / 18th & Bell St"	"Autumn"	10.2583412774071	2098	"8"	38.857063	-77.051141	3	15	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	15	0	0	1	0	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
"D St & Maryland Ave NE"	"Spring"	12.024450891007	4826	"89"	38.894758	-76.997114	7	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	95	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"D St & Maryland Ave NE"	"Autumn"	10.892043857183	3557	"89"	38.894758	-76.997114	7	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	95	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"D St & Maryland Ave NE"	"Summer"	12.0907433664169	4937	"89"	38.894758	-76.997114	7	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	95	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"D St & Maryland Ave NE"	"Winter"	9.64294736842105	2375	"89"	38.894758	-76.997114	7	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	95	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E Montgomery Ave & Maryland Ave"	"Spring"	34.3529411764706	102	"264"	39.084125	-77.151291	3	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E Montgomery Ave & Maryland Ave"	"Summer"	30.015873015873	189	"264"	39.084125	-77.151291	3	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E Montgomery Ave & Maryland Ave"	"Winter"	14.5862068965517	29	"264"	39.084125	-77.151291	3	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E Montgomery Ave & Maryland Ave"	"Autumn"	14.484375	64	"264"	39.084125	-77.151291	3	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eastern Market / 7th & North Carolina Ave SE"	"Autumn"	13.3459891521553	3503	"68"	38.886952	-76.996806	8	6	0	2	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
"Eastern Market / 7th & North Carolina Ave SE"	"Summer"	14.6963172804533	5295	"68"	38.886952	-76.996806	8	6	0	2	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
"Eastern Market / 7th & North Carolina Ave SE"	"Winter"	10.6656167979003	1905	"68"	38.886952	-76.996806	8	6	0	2	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
"Eastern Market / 7th & North Carolina Ave SE"	"Spring"	15.351492826677	5158	"68"	38.886952	-76.996806	8	6	0	2	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
"Eastern Market Metro / Pennsylvania Ave & 7th St SE"	"Spring"	15.233395599834	9636	"78"	38.884	-76.995397	13	3	0	1	0	0	0	2	6	0	1	0	2	0	0	1	0	0	0	1	2	0	0	1	1	0	6	1	0	0	0	0	0	2	1	0	11	6	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"Eastern Market Metro / Pennsylvania Ave & 7th St SE"	"Winter"	13.3197044334975	4060	"78"	38.884	-76.995397	13	3	0	1	0	0	0	2	6	0	1	0	2	0	0	1	0	0	0	1	2	0	0	1	1	0	6	1	0	0	0	0	0	2	1	0	11	6	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"Eastern Market Metro / Pennsylvania Ave & 7th St SE"	"Summer"	13.8296634009118	10309	"78"	38.884	-76.995397	13	3	0	1	0	0	0	2	6	0	1	0	2	0	0	1	0	0	0	1	2	0	0	1	1	0	6	1	0	0	0	0	0	2	1	0	11	6	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"Eastern Market Metro / Pennsylvania Ave & 7th St SE"	"Autumn"	12.3862324814509	7278	"78"	38.884	-76.995397	13	3	0	1	0	0	0	2	6	0	1	0	2	0	0	1	0	0	0	1	2	0	0	1	1	0	6	1	0	0	0	0	0	2	1	0	11	6	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"Eckington Pl & Q St NE"	"Autumn"	12.8816295157571	2602	"94"	38.910972	-77.00495	3	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eckington Pl & Q St NE"	"Winter"	12.850699844479	1286	"94"	38.910972	-77.00495	3	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eckington Pl & Q St NE"	"Spring"	16.1752468265162	2836	"94"	38.910972	-77.00495	3	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eckington Pl & Q St NE"	"Summer"	14.4713682941531	3318	"94"	38.910972	-77.00495	3	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fairfax Dr & Kenmore St"	"Autumn"	9.41698841698842	777	"182"	38.884616	-77.10108	2	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	20	0	1	17	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"Fairfax Dr & Kenmore St"	"Spring"	12.7314930991217	797	"182"	38.884616	-77.10108	2	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	20	0	1	17	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"Fairfax Dr & Kenmore St"	"Summer"	12.2680115273775	1041	"182"	38.884616	-77.10108	2	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	20	0	1	17	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"Fairfax Dr & Kenmore St"	"Winter"	7.76051779935275	309	"182"	38.884616	-77.10108	2	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	20	0	1	17	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
"Fairfax Dr & Wilson Blvd"	"Summer"	12.1591355599214	1527	"160"	38.885801	-77.097745	1	10	2	1	1	0	2	1	0	0	0	0	0	1	0	0	1	4	2	1	1	0	0	0	1	0	7	1	0	0	0	0	0	0	50	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"Fairfax Dr & Wilson Blvd"	"Spring"	12.47421875	1280	"160"	38.885801	-77.097745	1	10	2	1	1	0	2	1	0	0	0	0	0	1	0	0	1	4	2	1	1	0	0	0	1	0	7	1	0	0	0	0	0	0	50	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"Fairfax Dr & Wilson Blvd"	"Winter"	8.8165548098434	447	"160"	38.885801	-77.097745	1	10	2	1	1	0	2	1	0	0	0	0	0	1	0	0	1	4	2	1	1	0	0	0	1	0	7	1	0	0	0	0	0	0	50	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"Fairfax Dr & Wilson Blvd"	"Autumn"	9.96869851729819	1214	"160"	38.885801	-77.097745	1	10	2	1	1	0	2	1	0	0	0	0	0	1	0	0	1	4	2	1	1	0	0	0	1	0	7	1	0	0	0	0	0	0	50	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"Fairfax Village"	"Autumn"	21	5	"132"	38.86559	-76.952103	6	9	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0
"Fairfax Village"	"Summer"	28.5	18	"132"	38.86559	-76.952103	6	9	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0
"Fairfax Village"	"Winter"	17.7692307692308	13	"132"	38.86559	-76.952103	6	9	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0
"Fairfax Village"	"Spring"	37.4814814814815	27	"132"	38.86559	-76.952103	6	9	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0
"Fallsgrove Blvd & Fallsgrove Dr"	"Autumn"	21.1935483870968	31	"261"	39.096312	-77.192672	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Fallsgrove Blvd & Fallsgrove Dr"	"Winter"	18.8571428571429	21	"261"	39.096312	-77.192672	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Fallsgrove Blvd & Fallsgrove Dr"	"Spring"	65.7236842105263	76	"261"	39.096312	-77.192672	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Fallsgrove Blvd & Fallsgrove Dr"	"Summer"	51.0740740740741	108	"261"	39.096312	-77.192672	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Fessenden St & Wisconsin Ave NW"	"Autumn"	17.178431372549	510	"209"	38.954812	-77.082426	10	5	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"Fessenden St & Wisconsin Ave NW"	"Summer"	19.0744336569579	618	"209"	38.954812	-77.082426	10	5	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"Fessenden St & Wisconsin Ave NW"	"Spring"	18.8231132075472	424	"209"	38.954812	-77.082426	10	5	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"Fessenden St & Wisconsin Ave NW"	"Winter"	12.2402597402597	154	"209"	38.954812	-77.082426	10	5	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"Florida Ave & R St NW"	"Winter"	12.3020879609063	2251	"61"	38.9126	-77.0135	0	15	0	0	0	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	1	9	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"Florida Ave & R St NW"	"Autumn"	12.7355284121083	3766	"61"	38.9126	-77.0135	0	15	0	0	0	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	1	9	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"Florida Ave & R St NW"	"Spring"	13.740459670425	4612	"61"	38.9126	-77.0135	0	15	0	0	0	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	1	9	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"Florida Ave & R St NW"	"Summer"	13.2754701384584	4839	"61"	38.9126	-77.0135	0	15	0	0	0	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	1	9	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"Frederick Ave & Horners Ln"	"Winter"	8.52777777777778	36	"266"	39.094772	-77.145213	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frederick Ave & Horners Ln"	"Autumn"	9.625	8	"266"	39.094772	-77.145213	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frederick Ave & Horners Ln"	"Spring"	9.90123456790123	81	"266"	39.094772	-77.145213	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frederick Ave & Horners Ln"	"Summer"	7.68354430379747	79	"266"	39.094772	-77.145213	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gallaudet / 8th St & Florida Ave NE"	"Summer"	14.0977312390925	2292	"183"	38.90509	-76.9941	13	5	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	1	45	0	8	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"Gallaudet / 8th St & Florida Ave NE"	"Spring"	15.0992812219227	2226	"183"	38.90509	-76.9941	13	5	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	1	45	0	8	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"Gallaudet / 8th St & Florida Ave NE"	"Autumn"	12.8353356890459	1415	"183"	38.90509	-76.9941	13	5	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	1	45	0	8	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"Gallaudet / 8th St & Florida Ave NE"	"Winter"	11.2947976878613	1038	"183"	38.90509	-76.9941	13	5	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	1	45	0	8	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"George Mason Dr & Wilson Blvd"	"Summer"	21.3893919793014	773	"170"	38.87887	-77.1207	3	12	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"George Mason Dr & Wilson Blvd"	"Winter"	12.8209459459459	296	"170"	38.87887	-77.1207	3	12	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
